text,label
Is Love and Other Troubles playing,SearchScreeningEvent
Is The Legend of the Evil Lake playing at 09:38:42 am,SearchScreeningEvent
Is it possible to see The Italian Job at Malco Theatres,SearchScreeningEvent
Find movie schedules for Bow Tie Cinemas.,SearchScreeningEvent
Is it possible to see The Day of the Jackal at Pacific Theatres,SearchScreeningEvent
What times will The Garden of sinners Film 1 – Thanatos be playing?,SearchScreeningEvent
What movies are playing at the closest movie theatre,SearchScreeningEvent
Is Outlaw of Gor showing at thenearest movie house at 5 A.M.,SearchScreeningEvent
Kingsman: The Secret Service at my movie theatre,SearchScreeningEvent
What is the movie schedule for the Pacific Theatres,SearchScreeningEvent
Find the schedule for Project Shadowchaser II at the cinema in eighteen hours.,SearchScreeningEvent
Show me a theater close by with 2 p.m. or later movie times that plays recent movies,SearchScreeningEvent
Find the schedule for The Wild Eye.,SearchScreeningEvent
Please look for The Pagans at movie house.,SearchScreeningEvent
When will The Flower and the Angry Waves be showing?,SearchScreeningEvent
I want to see The Band of Honest Men at the nearest movie theatre.,SearchScreeningEvent
What is playing  at the closest movie house,SearchScreeningEvent
show me the movies playing around here,SearchScreeningEvent
When is Four Days in November playing at the movie house?,SearchScreeningEvent
Can I get the newest movie schedule,SearchScreeningEvent
what's the nearest movie theatre showing Concussion in one hour,SearchScreeningEvent
What movies are playing at the closest cinema,SearchScreeningEvent
I want to see showings for The Voice of Merrill at my cinema.,SearchScreeningEvent
I want to see a list of the closest cinema's movies,SearchScreeningEvent
What Are the showings for The Natural History of Parking Lots movie house,SearchScreeningEvent
Give me the schedule for Public Stenographer at MJR Theatres,SearchScreeningEvent
Is it possible to see Tube at the closest movie theatre.,SearchScreeningEvent
I want to see Wenn Lucy springt now at a movie theatre.,SearchScreeningEvent
Is Across the Line playing at the closest movie house,SearchScreeningEvent
Which animated movies are playing in the neighbourhood ?,SearchScreeningEvent
Where is They Always Return at Dawn playing,SearchScreeningEvent
What is the movie schedule in the neighborhood,SearchScreeningEvent
Tell me when Howling II: Your Sister Is a Werewolf is playing.,SearchScreeningEvent
